void,subject_id,segment,segment_number,mean_heart_rate,rsp_rate,rsp_peak_freq,resp_amp,rsp_power,mean_ibi,rsa,sdnn,avnn,rmssd,nn50,pnn50,filename
,6,A2,6,98.32,22.08,0.37,23.73,31.71,610.23,4.02,23.64,610.23,14.7,2,2.08,subject 006 A2.xlsx
,6,A2,7,99.4,21.98,0.37,25.46,26.83,603.59,3.05,13.23,603.59,9.19,0,0,subject 006 A2.xlsx
,6,A2,8,99.87,20.01,0.33,12.17,14.95,600.76,4.64,23.84,600.76,12.11,0,0,subject 006 A2.xlsx
,6,A2,9,100.35,19.28,0.32,6.6,9.69,597.91,4.59,17.05,597.91,12.86,0,0,subject 006 A2.xlsx
,6,A2,10,99.26,7.49,0.12,6.74,13.42,604.46,5.79,36.65,604.46,18.7,2,2.06,subject 006 A2.xlsx
,6,A2,11,99.94,20.3,0.34,3.55,4.21,600.34,3.48,20.32,600.34,11.6,0,0,subject 006 A2.xlsx
,6,A3,1,95.86,21.16,0.35,16.09,23.6,625.93,4.32,25.21,625.93,16.68,0,0,subject 006 A3 .xlsx
,6,A3,2,97.21,22.8,0.38,33.1,44.83,617.22,4.75,25.24,617.22,15.02,0,0,subject 006 A3 .xlsx
,6,A3,3,97.65,21.25,0.35,19.53,24.56,614.44,4.41,17.11,614.44,10.86,0,0,subject 006 A3 .xlsx
,6,A3,4,98.8,21.79,0.36,20.69,34.62,607.26,4.64,22.18,607.26,14.25,2,2.06,subject 006 A3 .xlsx
,6,A3,5,99.36,21,0.35,22.09,25.54,603.86,3.95,15.01,603.86,9.39,0,0,subject 006 A3 .xlsx
,6,A3,6,99.99,16.44,0.27,7.59,12.85,600.09,4.91,23.72,600.09,14.14,0,0,subject 006 A3 .xlsx
,6,A3,7,100.64,20.68,0.34,8.97,13.21,596.16,4.58,18.07,596.16,13.01,0,0,subject 006 A3 .xlsx
,6,A3,8,98.65,18.58,0.31,2.62,5.23,608.23,5.49,37.24,608.23,18.65,2,2.22,subject 006 A3 .xlsx
,6,A4,1,95.51,20.04,0.33,4.64,5.3,628.22,5.45,47.9,628.22,20.81,3,3.23,subject 006 A4.xlsx
,6,A4,2,95.59,16.88,0.28,4.44,6.65,627.68,5.22,23.09,627.68,15.25,0,0,subject 006 A4.xlsx
,6,A4,3,96.2,15.88,0.26,4.58,8.14,623.73,5.3,33.14,623.73,15.11,0,0,subject 006 A4.xlsx
,6,A4,4,100.91,17.92,0.3,2.16,5.04,594.61,4.46,22.09,594.61,10.08,0,0,subject 006 A4.xlsx
,6,A4,5,97.54,19.71,0.33,4.38,9.82,615.11,4.59,26.29,615.11,14.17,0,0,subject 006 A4.xlsx
,6,A4,6,97.19,22.5,0.37,2.63,4.54,617.35,4.1,38.05,617.35,15.66,1,1.05,subject 006 A4.xlsx
,6,A4,7,96.51,21.44,0.36,1.37,3.05,621.68,4,31.94,621.68,14.44,0,0,subject 006 A4.xlsx
,6,A4,8,99.24,19.87,0.33,2.33,5.42,604.57,4.54,13.47,604.57,9.12,0,0,subject 006 A4.xlsx
,6,A4,9,98.14,20.68,0.34,3.22,4.04,611.39,4.5,18.9,611.39,11.34,0,0,subject 006 A4.xlsx
,6,A4,10,99.15,21.01,0.35,1.85,2.63,605.13,4.75,29.12,605.13,15.15,1,1.03,subject 006 A4.xlsx
,7,A1,1,69.09,10.46,0.17,4.83,16.81,868.49,8.26,85.15,868.49,92.24,33,49.25,subject 007 A1.xlsx
,7,A1,2,70.54,13.25,0.22,29.11,51.87,850.54,8.36,89.98,850.54,98.76,46,66.67,subject 007 A1.xlsx
,7,A1,3,69.61,13.05,0.22,19.52,41.99,861.92,8.34,99.63,861.92,97.62,32,47.06,subject 007 A1.xlsx
,7,A1,4,69.04,11.48,0.19,25.78,49.73,869.03,7.98,67.07,869.03,75.91,31,45.59,subject 007 A1.xlsx
,7,A1,5,69.96,13.05,0.22,18.08,37.47,857.65,8.15,73.99,857.65,83.13,35,52.24,subject 007 A1.xlsx
,7,A1,6,70.82,13.95,0.23,33.96,36.78,847.23,8.42,86.73,847.23,89.72,28,40.58,subject 007 A1.xlsx
,7,A1,7,67.73,11.92,0.2,12.81,27.86,885.91,8.27,91.78,885.91,105.98,40,60.61,subject 007 A1.xlsx
,7,A1,8,70.58,10.65,0.18,24.15,48.62,850.12,8.6,79.15,850.12,87.93,32,46.38,subject 007 A1.xlsx
,7,A1,9,68.75,12.97,0.22,29.86,32.52,872.68,8.02,71.93,872.68,81.7,35,53.03,subject 007 A1.xlsx
,7,A1,10,66.85,11.67,0.19,12.65,18.46,897.51,7.86,80.92,897.51,81.44,28,43.08,subject 007 A1.xlsx
,7,A2,1,71.7,16.25,0.27,21.4,34.87,836.87,8.28,103.09,836.87,108.42,43,61.43,subject 007 A2.xlsx
,7,A2,2,70.04,15.27,0.25,12.21,19.86,856.6,8.79,114.92,856.6,116.64,41,60.29,subject 007 A2.xlsx
,7,A2,3,73.75,15.97,0.27,10.41,16.61,813.53,7.72,93.63,813.53,96.99,39,54.17,subject 007 A2.xlsx
,7,A2,4,69.79,15.57,0.26,6.98,20.65,859.75,8.69,96.03,859.75,110.75,39,57.35,subject 007 A2.xlsx
,7,A2,5,74.01,15.12,0.25,20.82,26.16,810.73,8.57,93.91,810.73,101.05,45,62.5,subject 007 A2.xlsx
,7,A2,6,69.41,15.01,0.25,18.82,26.92,864.39,8.52,101.82,864.39,114.56,37,55.22,subject 007 A2.xlsx
,7,A2,7,73.75,16.04,0.27,28.57,30.21,813.6,8.28,88.21,813.6,101.34,43,59.72,subject 007 A2.xlsx
,7,A2,8,73.31,13.2,0.22,13.05,31.86,818.49,8.59,103.38,818.49,105.61,42,59.15,subject 007 A2.xlsx
,7,A2,9,74.57,11.74,0.2,26.06,33.26,804.64,8.95,99.46,804.64,96.8,42,57.53,subject 007 A2.xlsx
,7,A2,10,69.42,12.39,0.21,9.8,10.9,864.26,8.66,114.24,864.26,103.04,20,55.56,subject 007 A2.xlsx
,7,A3,1,71.14,16.19,0.27,16.9,19.35,843.44,7.84,106.63,843.44,96.54,38,54.29,subject 007 A3.xlsx
,7,A3,2,71.93,11.04,0.18,8.88,19.09,834.12,8.88,105.56,834.12,126,42,60,subject 007 A3.xlsx
,7,A3,3,70.8,15.6,0.26,20.13,26.9,847.51,8.41,86.81,847.51,98.46,44,64.71,subject 007 A3.xlsx
,7,A3,4,72.32,13.67,0.23,8.48,17.82,829.64,8.39,104.86,829.64,101.95,36,50.7,subject 007 A3.xlsx
,7,A3,5,73.51,15.81,0.26,27,29.33,816.23,8.05,90.95,816.23,98.5,43,60.56,subject 007 A3.xlsx
,7,A3,6,72.58,14.29,0.24,12.5,27.12,826.64,8.5,102.53,826.64,110.25,40,57.14,subject 007 A3.xlsx
,7,A3,7,72.76,11.12,0.19,27.4,30.95,824.6,8.93,102.48,824.6,106.23,45,63.38,subject 007 A3.xlsx
,7,A3,8,72.69,14.27,0.24,14.35,28.08,825.42,8.5,112.24,825.42,96.94,36,56.25,subject 007 A3.xlsx
,7,A4,1,72.33,12.31,0.21,14.46,29.53,829.52,8.36,108.09,829.52,100.89,34,48.57,subject 007 A4.xlsx
,7,A4,2,73.44,15.23,0.25,11.26,25.19,816.97,8.19,97.33,816.97,105.55,38,52.78,subject 007 A4.xlsx
,7,A4,3,72.16,14.11,0.24,14.45,16.28,831.49,8.61,99.38,831.49,101.86,45,64.29,subject 007 A4.xlsx
,7,A4,4,71.5,14.3,0.24,16.41,20.12,839.11,8.46,89.26,839.11,99.4,46,65.71,subject 007 A4.xlsx
,7,A4,5,74.03,15.06,0.25,13.55,19.81,810.52,8.4,97.15,810.52,100.88,45,63.38,subject 007 A4.xlsx
,7,A4,6,75.35,14.09,0.23,6.26,10.07,796.31,7.97,86.56,796.31,94.5,38,51.35,subject 007 A4.xlsx
,7,A4,7,73.03,14.17,0.24,8.5,10.08,821.56,8.64,100.04,821.56,105.34,43,60.56,subject 007 A4.xlsx
,7,A4,8,73.43,14.5,0.24,7.85,10.07,817.1,8.55,87.06,817.1,98.51,43,60.56,subject 007 A4.xlsx
,7,A4,9,79.59,15.33,0.26,9.52,12.89,753.84,7.29,69.63,753.84,70.76,28,35.9,subject 007 A4.xlsx
,7,A4,10,74.09,15.06,0.25,5.81,12.15,809.86,8.16,88.72,809.86,93.07,38,52.78,subject 007 A4.xlsx
,8,A1,1,64.62,10.9,0.18,6.19,11.91,928.47,7.89,87.24,928.47,89.14,22,64.71,subject 008 A1.xlsx
,8,A1,2,64.85,13.61,0.23,14.21,21.05,925.16,8.12,109.12,925.16,94.11,34,53.97,subject 008 A1.xlsx
,8,A1,3,68.17,12.08,0.2,13.95,34.35,880.12,8.19,78.13,880.12,81.02,35,53.03,subject 008 A1.xlsx
,8,A1,4,62.07,11.16,0.19,22.85,32.99,966.65,8.28,115.7,966.65,96.9,39,65,subject 008 A1.xlsx
,8,A1,5,60.07,13.58,0.23,22.58,35.42,998.89,8.69,142.04,998.89,123.34,40,68.97,subject 008 A1.xlsx
,8,A1,6,63.13,12.7,0.21,17.48,33.06,950.41,8.61,138.09,950.41,128.35,43,70.49,subject 008 A1.xlsx
,8,A1,7,62.06,14.29,0.24,31.78,44.55,966.8,8.58,141.94,966.8,123.03,33,55,subject 008 A1.xlsx
,8,A1,8,64.82,13.81,0.23,27.35,37.17,925.6,8.42,97.43,925.6,104.42,37,58.73,subject 008 A1.xlsx
,8,A1,9,57.88,12.81,0.21,17.79,32.74,1036.68,8.59,127.63,1036.68,135.77,39,69.64,subject 008 A1.xlsx
,8,A1,10,63.17,7.9,0.13,21.69,56.76,949.75,9.1,142.6,949.75,130.13,40,65.57,subject 008 A1.xlsx
,8,A2,1,60.17,11.9,0.2,12.43,38.81,997.16,9.33,144.63,997.16,131.46,42,72.41,subject 008 A2.xlsx
,8,A2,2,65.94,8.25,0.14,19.98,32.87,909.9,8.37,124.65,909.9,76.93,31,48.44,subject 008 A2.xlsx
,8,A2,3,66.8,14.85,0.25,15.03,24.9,898.22,7.02,139.54,898.22,73.1,24,37.5,subject 008 A2.xlsx
,8,A2,4,65.56,14.63,0.24,9.66,18.68,915.25,8.15,84.29,915.25,94.28,38,59.37,subject 008 A2.xlsx
,8,A2,5,63.94,14.91,0.25,12.98,14.6,938.33,8.23,102.18,938.33,101.05,44,70.97,subject 008 A2.xlsx
,8,A2,6,62.16,9.99,0.17,11.65,24.4,965.25,8.48,92.8,965.25,94,35,58.33,subject 008 A2.xlsx
,8,A2,7,67.08,14.17,0.24,13.9,19.36,894.45,8.37,115.59,894.45,91.68,34,52.31,subject 008 A2.xlsx
,8,A2,8,64.51,15.06,0.25,13.2,13.15,930.13,8.22,90.82,930.13,98.82,43,69.35,subject 008 A2.xlsx
,8,A2,9,62.23,9.93,0.17,10.62,35.55,964.22,8.66,114.61,964.22,98.94,41,68.33,subject 008 A2.xlsx
,8,A2,10,66.12,13.97,0.23,16.07,18.94,907.38,8.29,77.91,907.38,86.95,34,53.12,subject 008 A2.xlsx
,8,A2,11,65.24,15.48,0.26,13.98,24.62,919.64,7.49,93.7,919.64,95.32,41,64.06,subject 008 A2.xlsx
,8,A2,12,59.92,14.57,0.24,10.22,16.61,1001.26,8.22,93.8,1001.26,111.12,30,69.77,subject 008 A2.xlsx
,8,A3,1,65.39,14.7,0.25,10.89,19.56,917.56,7.74,93.35,917.56,77.15,36,56.25,subject 008 A3.xlsx
,8,A3,2,65.28,13.21,0.22,6.1,8.25,919.06,8.37,91.64,919.06,97.64,38,60.32,subject 008 A3.xlsx
,8,A3,3,62.19,11.58,0.19,13.72,32.35,964.72,8.07,104.02,964.72,109.62,42,70,subject 008 A3.xlsx
,8,A3,4,62.23,13.05,0.22,10.47,14.55,964.16,8.27,91.67,964.16,92.71,36,60,subject 008 A3.xlsx
,8,A3,5,67.55,15.69,0.26,20.49,26.49,888.18,7.77,108.35,888.18,85.37,35,53.03,subject 008 A3.xlsx
,8,A3,6,61.75,13.98,0.23,12.77,18.37,971.64,8.43,115,971.64,108.32,45,75,subject 008 A3.xlsx
,8,A3,7,65.98,12.62,0.21,7.53,11.58,909.41,7.95,80.54,909.41,81.68,34,53.12,subject 008 A3.xlsx
,8,A3,8,65.9,14.79,0.25,18.1,23.56,910.5,8.09,80.97,910.5,85.84,40,63.49,subject 008 A3.xlsx
,8,A3,9,62.18,14.16,0.24,16.34,25.67,965,8.5,102.04,965,107.46,41,67.21,subject 008 A3.xlsx
,8,A3,10,58.19,9,0.15,14.53,15.19,1031.09,8.54,113.45,1031.09,131.61,8,80,subject 008 A3.xlsx
,8,A4,1,61.45,13.44,0.22,24.92,34.4,976.47,8.5,131.66,976.47,111.84,39,66.1,subject 008 A4.xlsx
,8,A4,2,63.38,15.01,0.25,39.86,60.87,946.65,8.53,124.11,946.65,113.06,34,55.74,subject 008 A4.xlsx
,8,A4,3,55.68,12.83,0.21,55.19,93.32,1077.65,9.6,145.05,1077.65,170.9,39,72.22,subject 008 A4.xlsx
,8,A4,4,53.32,14.24,0.24,50.1,92.49,1125.26,9.15,139.85,1125.26,164.38,36,70.59,subject 008 A4.xlsx
,8,A4,5,59.24,13.53,0.23,46.56,98.98,1012.79,8.89,115.52,1012.79,115.48,44,77.19,subject 008 A4.xlsx
,8,A4,6,54.68,14.08,0.23,98.65,114.01,1097.37,9.55,144.5,1097.37,188.66,45,84.91,subject 008 A4.xlsx
,8,A4,7,59.44,13.59,0.23,49.13,88.19,1009.36,8.34,118.51,1009.36,123.91,44,75.86,subject 008 A4.xlsx
,8,A4,8,59.75,13.08,0.22,68.52,136.73,1004.14,9.53,170.7,1004.14,154.82,34,59.65,subject 008 A4.xlsx
,8,A4,9,59.61,13.11,0.22,62.12,126.49,1006.49,8.46,123.19,1006.49,132.42,36,62.07,subject 008 A4.xlsx
,8,A4,10,58.35,13.63,0.23,95.11,119.66,1028.3,9.04,130.19,1028.3,139.21,30,53.57,subject 008 A4.xlsx
,9,A1,1,75.02,11.15,0.19,12.77,26.81,799.76,6.02,41.21,799.76,38.38,8,10.96,subject 009 A1.xlsx
,9,A1,2,72.75,16.61,0.28,6.37,12.65,824.73,5.59,41.26,824.73,25.88,3,4.23,subject 009 A1.xlsx
,9,A1,3,72.18,11.63,0.19,7.7,26.13,831.27,5.64,28.13,831.27,27.45,5,7.14,subject 009 A1.xlsx
,9,A1,4,74.16,8.1,0.14,4.77,9.37,809.04,5.59,34.7,809.04,29.46,6,8.33,subject 009 A1.xlsx
,9,A1,5,73.59,18.67,0.31,3.48,8.94,815.3,5.56,33.1,815.3,27.57,6,8.33,subject 009 A1.xlsx
,9,A1,6,76.76,11.28,0.19,15.66,37.71,781.68,5.62,30.31,781.68,20.45,3,4,subject 009 A1.xlsx
,9,A1,7,75.9,7.24,0.12,14.38,23.89,790.56,5.77,44.28,790.56,29.9,4,5.41,subject 009 A1.xlsx
,9,A1,8,72.75,17.08,0.28,7.28,9.49,824.71,4.91,33.51,824.71,23.69,2,2.86,subject 009 A1.xlsx
,9,A1,9,75.91,7.23,0.12,5.87,10.22,790.46,4.9,32.49,790.46,22.06,1,1.35,subject 009 A1.xlsx
,9,A1,10,74.12,18.29,0.3,5.05,9.57,809.52,5.37,27.44,809.52,26.16,3,4.17,subject 009 A1.xlsx
,9,A2,1,75.02,11.15,0.19,12.77,26.81,799.76,6.02,41.21,799.76,38.38,8,10.96,subject 009 A2.xlsx
,9,A2,2,72.75,16.61,0.28,6.37,12.65,824.73,5.59,41.26,824.73,25.88,3,4.23,subject 009 A2.xlsx
,9,A2,3,72.18,11.63,0.19,7.7,26.13,831.27,5.64,28.13,831.27,27.45,5,7.14,subject 009 A2.xlsx
,9,A2,4,74.16,8.1,0.14,4.77,9.37,809.04,5.59,34.7,809.04,29.46,6,8.33,subject 009 A2.xlsx
,9,A2,5,73.59,18.67,0.31,3.48,8.94,815.3,5.56,33.1,815.3,27.57,6,8.33,subject 009 A2.xlsx
,9,A2,6,76.76,11.28,0.19,15.66,37.71,781.68,5.62,30.31,781.68,20.45,3,4,subject 009 A2.xlsx
,9,A2,7,75.9,7.24,0.12,14.38,23.89,790.56,5.77,44.28,790.56,29.9,4,5.41,subject 009 A2.xlsx
,9,A2,8,72.75,17.08,0.28,7.28,9.49,824.71,4.91,33.51,824.71,23.69,2,2.86,subject 009 A2.xlsx
,9,A2,9,75.91,7.23,0.12,5.87,10.22,790.46,4.9,32.49,790.46,22.06,1,1.35,subject 009 A2.xlsx
,9,A2,10,74.12,18.29,0.3,5.05,9.57,809.52,5.37,27.44,809.52,26.16,3,4.17,subject 009 A2.xlsx
,9,A2,11,75.13,20.64,0.34,5.46,9.73,798.61,5.28,30.92,798.61,27.02,5,6.76,subject 009 A2.xlsx
,9,A2,12,76.62,16.94,0.28,9.45,22.39,783.12,4.84,54.85,783.12,25.84,3,5.26,subject 009 A2.xlsx
,9,A3,1,76.17,7.68,0.13,7.45,14.92,787.73,5.84,44.07,787.73,29.72,5,6.76,subject 009 A3.xlsx
,9,A3,2,84.42,11.05,0.18,8.23,12.01,710.75,10.37,224.46,710.75,199.8,23,28.05,subject 009 A3.xlsx
,9,A3,3,71.96,6.69,0.11,33.64,45.1,833.74,5.11,30.84,833.74,25.2,2,2.86,subject 009 A3.xlsx
,9,A3,4,70.86,17.62,0.29,19.53,27.51,846.7,5.34,30.34,846.7,26.36,3,4.35,subject 009 A3.xlsx
,9,A3,5,72.54,15.57,0.26,14.07,23.42,827.11,5.54,34.2,827.11,23.5,5,7.14,subject 009 A3.xlsx
,9,A3,6,73.65,15.46,0.26,6.22,13.05,814.62,5.39,50.1,814.62,30,6,8.45,subject 009 A3.xlsx
,9,A3,7,74.52,15.75,0.26,31.14,36.68,805.12,5.43,52.88,805.12,25.01,2,2.74,subject 009 A3.xlsx
,9,A3,8,71.24,16.25,0.27,6.96,15.17,842.19,5.17,33.09,842.19,26.44,5,7.25,subject 009 A3.xlsx
,9,A3,9,70.9,14.81,0.25,7.96,13.29,846.22,5.62,28.85,846.22,25.34,1,1.45,subject 009 A3.xlsx
,9,A3,10,72.71,15.78,0.26,11.02,14.93,825.24,5.08,28.52,825.24,23.16,1,1.41,subject 009 A3.xlsx
,9,A4,1,76.17,7.68,0.13,7.45,14.92,787.73,5.84,44.07,787.73,29.72,5,6.76,subject 009 A4.xlsx
,9,A4,2,75.26,11.05,0.18,8.23,12.01,797.2,5.62,56.62,797.2,33.29,9,12.33,subject 009 A4.xlsx
,9,A4,3,71.96,6.69,0.11,33.64,45.1,833.74,5.11,30.84,833.74,25.2,2,2.86,subject 009 A4.xlsx
,9,A4,4,70.86,17.62,0.29,19.53,27.51,846.7,5.34,30.34,846.7,26.36,3,4.35,subject 009 A4.xlsx
,9,A4,5,72.54,15.57,0.26,14.07,23.42,827.11,5.54,34.2,827.11,23.5,5,7.14,subject 009 A4.xlsx
,9,A4,6,73.65,15.46,0.26,6.22,13.05,814.62,5.39,50.1,814.62,30,6,8.45,subject 009 A4.xlsx
,9,A4,7,74.52,15.75,0.26,31.14,36.68,805.12,5.43,52.88,805.12,25.01,2,2.74,subject 009 A4.xlsx
,9,A4,8,71.24,16.25,0.27,6.96,15.17,842.19,5.17,33.09,842.19,26.44,5,7.25,subject 009 A4.xlsx
,9,A4,9,70.9,14.81,0.25,7.96,13.29,846.22,5.62,28.85,846.22,25.34,1,1.45,subject 009 A4.xlsx
,9,A4,10,72.71,15.78,0.26,11.02,14.93,825.24,5.08,28.52,825.24,23.16,1,1.41,subject 009 A4.xlsx
,10,A1,1,75.15,8.66,0.14,12.62,36.19,798.45,6.37,88.79,798.45,46.51,19,26.03,subject 010 A1.xlsx
,10,A1,2,71.51,10.37,0.17,3.01,6.86,838.99,6.41,44.46,838.99,40.55,17,24.29,subject 010 A1.xlsx
,10,A1,3,72.78,10.46,0.17,4.19,8.32,824.44,6.71,54.34,824.44,50.21,23,32.39,subject 010 A1.xlsx
,10,A1,4,73.79,16.55,0.28,1.97,3.38,813.12,6.51,56.64,813.12,46.11,25,35.21,subject 010 A1.xlsx
,10,A1,5,73.5,16.66,0.28,2.59,3.8,816.36,7.41,64.74,816.36,50.78,24,33.33,subject 010 A1.xlsx
,10,A1,6,77.64,7.72,0.13,1.68,3.69,772.84,5.65,60.45,772.84,34.78,11,14.47,subject 010 A1.xlsx
,10,A1,7,74.13,23.35,0.39,0.26,0.47,809.4,6.52,46.6,809.4,39.5,14,19.44,subject 010 A1.xlsx
,10,A1,8,76.23,7.93,0.13,2.59,6.74,787.05,5.66,48.74,787.05,41.7,21,28.38,subject 010 A1.xlsx
,10,A1,9,75.37,21.3,0.36,3.46,5.26,796.08,6.52,77.66,796.08,53.55,27,36.99,subject 010 A1.xlsx
,10,A1,10,74.29,19.47,0.32,7.8,18.04,807.69,5.93,76.75,807.69,40.07,14,19.18,subject 010 A1.xlsx
,10,A2,1,75.36,22.03,0.37,0.98,1.95,796.17,5.39,73.44,796.17,47.78,27,36.99,subject 010 A2.xlsx
,10,A2,2,81.4,7,0.12,1.45,1.6,737.09,5.5,92.08,737.09,33.26,14,17.5,subject 010 A2.xlsx
,10,A2,3,80.83,7.15,0.12,7.87,14.47,742.31,5.71,56.16,742.31,28.8,6,7.59,subject 010 A2.xlsx
,10,A2,4,73.53,21.17,0.35,1.19,1.35,816.01,5.77,40.02,816.01,41.96,19,26.76,subject 010 A2.xlsx
,10,A2,5,76.64,20.57,0.34,0.88,1.25,782.89,6.12,48.54,782.89,42.45,23,30.67,subject 010 A2.xlsx
,10,A2,6,75.86,21.4,0.36,0.69,0.99,790.95,5.67,39.67,790.95,40.72,18,24.32,subject 010 A2.xlsx
,10,A2,7,76.48,23.14,0.39,2.44,2.89,784.48,4.62,51.85,784.48,36.23,14,18.92,subject 010 A2.xlsx
,10,A2,8,80.14,18.24,0.3,11.85,29.07,748.7,4.43,43.41,748.7,25.55,3,3.85,subject 010 A2.xlsx
,10,A2,9,81.51,21.1,0.35,36.38,54.27,736.13,4.55,28.38,736.13,20.71,2,2.5,subject 010 A2.xlsx
,10,A2,10,82.04,8.42,0.14,7.06,25.74,731.39,5.47,36.75,731.39,25.92,3,3.75,subject 010 A2.xlsx
,10,A2,11,80.22,21.24,0.35,33.11,38.39,747.93,4.31,23.1,747.93,21.4,1,1.28,subject 010 A2.xlsx
,10,A2,12,80.52,8.51,0.14,8.99,31.74,745.15,5.46,32.07,745.15,23.22,3,3.8,subject 010 A2.xlsx
,10,A2,13,87.49,6.91,0.12,68.89,108.81,685.81,4.42,60.5,685.81,19.96,1,2.78,subject 010 A2.xlsx
,10,A3,1,75.91,21.23,0.35,1.05,1.24,790.46,5.81,56.73,790.46,41.35,19,25.68,subject 010 A3.xlsx
,10,A3,2,74.95,20.69,0.34,0.82,0.98,800.57,5.95,33.71,800.57,44.42,27,36.99,subject 010 A3.xlsx
,10,A3,3,75.56,21.53,0.36,1.06,1.38,794.05,5.69,42.04,794.05,41,17,23.29,subject 010 A3.xlsx
,10,A3,4,78.05,23.12,0.39,1.22,1.68,768.77,4.95,49.94,768.77,33.45,11,14.47,subject 010 A3.xlsx
,10,A3,5,79.98,18.51,0.31,35.5,70.69,750.2,4.38,42.32,750.2,25.05,3,3.85,subject 010 A3.xlsx
,10,A3,6,81.33,21.29,0.35,41.99,56.74,737.69,4.73,32.35,737.69,22.95,3,3.75,subject 010 A3.xlsx
,10,A3,7,82.5,22.21,0.37,16.63,23.25,727.27,4.66,33.68,727.27,24.4,2,2.5,subject 010 A3.xlsx
,10,A3,8,80.34,21.49,0.36,22.8,31.74,746.8,4.31,24.97,746.8,21.31,1,1.27,subject 010 A3.xlsx
,10,A3,9,81.24,7.41,0.12,12.65,26.39,738.59,5.4,42.55,738.59,21.86,2,2.53,subject 010 A3.xlsx
,10,A3,10,86.88,6.82,0.11,2.92,2.71,690.57,5.17,71.16,690.57,20.4,1,5,subject 010 A3.xlsx
,10,A4,1,76.06,17.85,0.3,58.95,99.41,788.89,5.76,44.46,788.89,32.5,6,8.11,subject 010 A4.xlsx
,10,A4,2,73.78,18.96,0.32,65.4,78.61,813.26,6.19,63.58,813.26,40.36,16,22.54,subject 010 A4.xlsx
,10,A4,3,76.68,20.16,0.34,33.01,41.78,782.45,6,78.65,782.45,35.55,10,13.33,subject 010 A4.xlsx
,10,A4,4,73.74,17.93,0.3,148.95,281.37,813.7,5.11,22.25,813.7,25.07,2,2.78,subject 010 A4.xlsx
,10,A4,5,76.73,19.8,0.33,74.95,124.34,781.93,4.9,29.56,781.93,25.83,4,5.41,subject 010 A4.xlsx
,10,A4,6,80.36,21.42,0.36,30.59,64.76,746.64,6.06,43.11,746.64,23.41,3,3.8,subject 010 A4.xlsx
,10,A4,7,76.36,20.48,0.34,93.72,139.2,785.79,5.37,36.87,785.79,27.73,4,5.41,subject 010 A4.xlsx
,10,A4,8,78.51,20.25,0.34,92.81,151.74,764.24,4.59,53.27,764.24,21.16,0,0,subject 010 A4.xlsx
,10,A4,9,78.74,22.19,0.37,6.45,7.7,761.97,4.72,57.69,761.97,22.82,2,2.6,subject 010 A4.xlsx
,10,A4,10,76.15,20.78,0.35,32.87,47.88,787.94,5.17,37.33,787.94,25.69,4,5.41,subject 010 A4.xlsx
,11,A1,1,81.47,14.13,0.24,1.8,3.73,736.44,5.78,59.13,736.44,24.4,3,3.8,subject 011 A1.xlsx
,11,A1,2,81.93,22.61,0.38,1.93,4.14,732.29,5.26,60.25,732.29,20.2,0,0,subject 011 A1.xlsx
,11,A1,3,82.37,15.44,0.26,5.86,10.64,728.43,6.57,62.54,728.43,35.72,4,4.94,subject 011 A1.xlsx
,11,A1,4,77.72,19.26,0.32,2.01,3.68,772.04,6.36,51.61,772.04,26.27,5,6.58,subject 011 A1.xlsx
,11,A1,5,78.44,20.38,0.34,3.6,7.62,764.9,5.56,47.13,764.9,27.08,5,6.58,subject 011 A1.xlsx
,11,A1,6,77.37,21.31,0.36,4.04,7.29,775.51,4.92,34.47,775.51,25.21,3,4,subject 011 A1.xlsx
,11,A1,7,78.7,19.72,0.33,2.17,5.39,762.4,5,41.76,762.4,24.51,4,5.19,subject 011 A1.xlsx
,11,A1,8,76.75,22.61,0.38,6.13,8.81,781.8,4.81,39.61,781.8,22.93,2,2.67,subject 011 A1.xlsx
,11,A1,9,75.96,21.03,0.35,7.76,9.71,789.91,5.1,46.08,789.91,27.09,5,6.76,subject 011 A1.xlsx
,11,A1,10,80.91,20.11,0.34,4.49,8.57,741.54,5.18,81.34,741.54,39.29,6,7.59,subject 011 A1.xlsx
,11,A2,1,81.36,15.39,0.26,2.2,4.22,737.49,5.68,59.32,737.49,24.49,3,3.75,subject 011 A2.xlsx
,11,A2,2,83.41,22.63,0.38,2.27,5.65,719.3,5.19,64.86,719.3,21.11,0,0,subject 011 A2.xlsx
,11,A2,3,82,15.37,0.26,3.84,6.67,731.69,6.37,59.07,731.69,35.22,4,5,subject 011 A2.xlsx
,11,A2,4,76.92,22.82,0.38,2.13,3.44,780.03,6.39,45.45,780.03,27.43,6,8,subject 011 A2.xlsx
,11,A2,5,78.81,21.03,0.35,3.63,7.55,761.32,5.39,44.81,761.32,26.46,4,5.19,subject 011 A2.xlsx
,11,A2,6,77.24,21.26,0.35,5.22,7.43,776.82,5,34.23,776.82,26.32,4,5.33,subject 011 A2.xlsx
,11,A2,7,78.66,20.47,0.34,2.11,5.28,762.79,4.8,41.68,762.79,23.68,3,3.9,subject 011 A2.xlsx
,11,A2,8,76.65,22.75,0.38,7.17,8.73,782.77,4.97,39.87,782.77,23.56,3,4.05,subject 011 A2.xlsx
,11,A2,9,76.79,20.78,0.35,7.45,9.36,781.34,5.25,54.94,781.34,26.1,4,5.33,subject 011 A2.xlsx
